title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Rumi'S Little Book of Wisdom,"Rumi, Maryam Mafi, Narguess Farzad",208,Red Wheel/Weiser,2021-04-25,15.01,1.99,3.32,90,3,12,39,25,11,36546,9781642970258,English,"Personal, Development"
Conscious Healing : Book One on the Regenetics Method,Sol Luckman,328,Crow Rising Transformational Media,2018-10-16,25.73,1.57,4.36,28,0,2,2,8,16,275930,9780982598399,English,"Personal, Development"
"The Five Side Effects of Kindness : This Book Will Make You Feel Better, Be Happier & Live Longer","Dr David R. Hamilton, PhD",208,Hay House UK Ltd,2017-02-07,12.46,3.54,4.22,211,1,7,35,70,98,157671,9781781808139,English,"Personal, Development"
Ball Blue Book Of Canning And Preserving Recipes,various,58,Read Books,2010-09-10,29.76,12.34,4.18,49,1,2,10,10,26,542216,9781445510262,English,"Personal, Development"
The Book of Householder Koans : Waking Up in the Land of Attachments,"Roshi Eve Myonen Marko, Roshi Wendy  Egyoku Nakao",240,Monkfish Book Publishing Company,2020-03-12,16.80,2.70,4.59,32,0,0,0,13,19,632987,9781948626088,English,"Personal, Development"
The Everything Law of Attraction Book : Harness the power of positive thinking and transform your life,Meera Lester,304,Adams Media Corporation,2008-10-17,17.80,0.20,4.14,35,0,4,4,10,17,646101,9781598697759,English,"Personal, Development"
The Little Book of Chefs' Tips,Richard Maggs,112,Absolute Press,2006-08-30,4.09,1.91,3,1,0,0,1,0,0,646693,9781904573388,English,"Personal, Development"
The Black Book of Financial Hacking : Passive Income with Algorithmic Trading Strategies,Johann Christian Lotter,206,Createspace Independent Publishing Platform,2017-05-05,48.90,6.68,3.76,17,3,1,1,4,8,962701,9781546515210,English,"Personal, Development"
Art Therapy: An Anti-Stress Colouring Book for Adults,"Richard Merritt, Hannah Davies, Cindy Wilde",128,Michael O'Mara Books Ltd,2019-06-01,15.72,2.28,4,1,0,0,0,1,0,506153,9781912785032,English,"Personal, Development"
Harvard Business Review 20-Minute Manager Ultimate Boxed Set (16 Books) : (16 Books),Harvard Business Review,2088,Harvard Business Review Press,2019-03-12,165.95,32.55,5,1,0,0,0,0,1,1077186,9781633697782,English,"Personal, Development"
Out of Your Mind : A Journal and Coloring Book to Distract Your Anxious Mind,Dani DiPirro,160,Penguin Putnam Inc,2022-09-13,14.57,2.43,5,2,0,0,0,0,2,55494,9780593538388,English,"Personal, Development"
Stand-Up Comedy : The Book,Judy Carter,240,Bantam Doubleday Dell Publishing Group Inc,1989-08-05,17.02,1.98,3.9,261,6,19,55,97,84,256171,9780440502432,English,"Personal, Development"
"Buddha's Book of Meditation : Mindfulness Practices for a Quieter Mind, Self-Awareness, and Healthy Living","Joseph Emet, Thich Nhat Hanh",240,Penguin Putnam Inc,2015-03-03,16.59,0.41,3.61,82,4,6,25,30,17,636183,9780399172625,English,"Personal, Development"
The Super Cute Book of Kawaii,Marceline Smith,128,Ebury Publishing,2019-10-01,16.16,11.34,3.64,28,4,1,7,5,11,562759,9781785038242,English,"Personal, Development"
"My Father's Life - Second Edition: Volume 27 : Dad, I Want to Know Everything About You",Editors of Chartwell Books,204,Book Sales Inc,2022-04-26,11.11,2.89,1,2,2,0,0,0,0,1058571,9780785840220,English,"Personal, Development"
Don't Buy this Book : Entrepreneurship for Creative People,"Donald Roos, Anne de Bruijn",160,BIS Publishers B.V.,2020-04-07,15.56,2.94,3.36,33,1,3,15,11,3,606437,9789063695378,English,"Personal, Development"
"Beyond Booked Solid : Your Business, Your Life, Your Way--It's All Inside",Michael Port,240,John Wiley & Sons Inc,2008-05-27,23.02,12.78,3.88,101,1,6,29,33,32,595998,9780470174364,English,"Personal, Development"
Super Thinking : The Big Book of Mental Models,"Gabriel Weinberg, Lauren McCann",352,Penguin Putnam Inc,2020-12-01,32.30,3.70,4.05,1972,26,102,358,744,742,221724,9780525533580,English,"Personal, Development"
Woman'S Book of Spirit : Meditations to Awaken Our Inner Wisdom,"Sue Patton Thoele, M.J. Ryan",304,"Conari Press,U.S.",2006-03-30,14.16,3.84,4.25,32,0,0,7,10,15,565702,9781573242646,English,"Personal, Development"
The Assignment Vol. 1 : The Dream & The Destiny,Mike Murdock,164,Wisdom International,1999-04-05,11.94,2.86,4.47,68,3,1,6,9,49,601510,9781563940538,English,"Personal, Development"
Spirit Animal Tarot : Includes an Inspirational Book and a Full Deck of Specially Commissioned Tarot Cards,Dawn Brunke,96,"Ryland, Peters & Small Ltd",2020-02-11,22.23,1.27,5,5,0,0,0,0,5,32781,9781782498230,English,"Personal, Development"
Woman'S Book of Spirit : Meditations to Awaken Our Inner Wisdom,"Sue Patton Thoele, M.J. Ryan",304,"Conari Press,U.S.",2006-03-30,14.16,3.84,4.25,32,0,0,7,10,15,565702,9781573242646,English,"Personal, Development"
"The Little Book of Life Skills : Deal with Dinner, Manage Your Email, Make a Graceful Exit, and 152 Other Expert Tricks",Erin Zammett Ruddy,272,Balance,2020-09-15,21.24,2.76,3.45,468,17,52,180,142,77,587848,9781538751701,English,"Personal, Development"
"The Little Book of Life Skills : Deal with Dinner, Manage Your Email, Make a Graceful Exit, and 152 Other Expert Tricks",Erin Zammett Ruddy,272,Balance,2020-09-15,21.24,2.76,3.45,468,17,52,180,142,77,587848,9781538751701,English,"Personal, Development"
The Little Book of Going Green : An Introduction to Climate Change and How We Can Reduce Our Carbon Footprint,Harriet Dyer,128,Octopus Publishing Group,2018-04-12,7.53,1.47,3.93,122,1,8,27,49,37,603636,9781786854919,English,"Personal, Development"
"The Money Book for Freelancers, Part-Timers, and the Self-Employed : The Only Personal Finance System for People with Not-So-Regular Jobs","Joseph D'Agnese, Denise Kiernan",320,Random House USA Inc,2010-03-02,16.51,0.49,4.02,398,8,24,77,134,155,517673,9780307453662,English,"Personal, Development"
"The Little Book of Life Skills : How to Deal with Dinner, Manage Your Emails and Other Expert Tricks for Getting Your Life In Order",Erin Zammett Ruddy,272,Hodder & Stoughton,2020-09-17,15.50,3.00,3.44,461,17,52,177,139,76,576550,9781529327755,English,"Personal, Development"
The Empowered Empath,Rose Rosetree,176,Women's Intuition Worldwide,2015-02-02,11.63,1.37,3.88,17,2,3,0,2,10,392440,9781935214373,English,"Personal, Development"
Making Evil : The Science Behind Humanity's Dark Side,Dr Julia Shaw,320,Canongate Books,2020-05-11,10.65,1.85,3.57,2526,81,281,794,853,517,307066,9781786891327,English,"Personal, Development"
"Book of Transformation : Open Yourself to Psychic Evolution, the Rebirth of the World, and the Empowering Shift Pioneered by the Indigos",Lisa Barretta,224,Red Wheel/Weiser,2012-05-22,15.88,1.12,4.25,16,0,1,2,5,8,675093,9781601632173,English,"Personal, Development"
The Times Good University Guide 2022 : Where to Go and What to Study,"Zoe Thomas, Times Books",592,HarperCollins Publishers,2021-05-01,23.85,11.15,4.5,2,0,0,0,1,1,480561,9780008419462,English,"Personal, Development"
The Bump Book of Lists for Pregnancy and Baby : Checklists and Tips for a Very Special Nine Months,"Carley Roney, The Editors of Thebump.Com",192,Random House USA Inc,2015-03-10,15.36,0.64,4.07,28,1,0,5,12,10,562529,9780804185745,English,"Personal, Development"
The Book of Joe : Trying Not to Suck at Baseball and Life,"Joe Maddon, Tom Verducci",384,"Little, Brown & Company",2022-10-27,27.98,3.02,4.15,93,2,4,11,37,39,37714,9781538751794,English,"Personal, Development"
But He'll Change,Joanna V Hunter,248,Hazelden Information & Educational Services,2010-03-03,18.10,0.90,4.27,37,0,3,4,10,20,630375,9781592858187,English,"Personal, Development"
Happiness in Your Life - Book Three : Forgiveness,Doe Zantamata,124,INDEPENDENTLY PUBLISHED,2019-04-02,12.11,1.89,4.58,24,0,0,2,6,16,503299,9781092215619,English,"Personal, Development"
The Science of Getting Rich : The Complete Original Edition with Bonus Books,Wallace D. Wattles,304,St Martin's Press,2020-08-18,10.86,5.14,4.14,38124,1267,2026,5932,9862,19037,574716,9781250624888,English,"Personal, Development"
Do Listen : Understand What Is Really Being Said. Find a New Way Forward,Bobette Buster,112,The Do Book Co,2018-09-06,9.68,2.82,3.75,92,1,9,26,32,24,409452,9781907974526,English,"Personal, Development"
Once Upon a Reader : Raising Your Children With a Love of Books,Lorraine Levis,200,Columba Books,2020-10-21,23.62,0.38,3.89,18,0,2,3,8,5,591415,9781782189206,English,"Personal, Development"
"You Are a Badass Every Day : How to Keep Your Motivation Strong, Your Vibe High, and Your Quest for Transformation Unstoppable: The little gift book that will change your life!",Jen Sincero,224,Hodder & Stoughton General Division,2018-12-04,13.17,2.83,3.81,9811,299,695,2601,3173,3043,96873,9781529380477,English,"Personal, Development"
Tree of Dreams : A Spirit Woman's Vision of Transition and Change,Lynn V. Andrews,256,Penguin Putnam Inc,2007-09-01,13.94,1.56,4.33,83,1,1,14,21,46,601794,9781585425785,English,"Personal, Development"
Be Brave! Mindful Kids : An Activity Book for Children Who Sometimes Feel Scared or Afraid,"Dr. Sharie Coombes, Katie Abey",96,Bonnier Books Ltd,2018-09-06,12.09,0.41,4.42,12,0,1,1,2,8,29657,9781787413238,English,"Personal, Development"
In Search of Wisdom : Life-Changing Truths in the Book of Proverbs,Joyce Meyer,272,Time Warner Trade Publishing,2021-01-19,19.15,5.85,4.37,273,1,7,31,86,148,37419,9781546017646,English,"Personal, Development"
Meditation For Fidgety Skeptics : A 10% Happier How-To Book,Dan Harris,304,Hodder & Stoughton,2020-06-30,12.19,1.81,3.81,8965,216,547,2202,3723,2277,170432,9781473691391,English,"Personal, Development"
The Little Blue Reasoning Book : 50 Powerful Principles for Clear and Effective Thinking,"Brandon Royal, George Foster, Jonathan K Cohen",294,Qualitas Publishing,2010-03-15,15.99,2.51,3.56,212,5,24,70,74,39,478133,9781897393604,English,"Personal, Development"
Rebuild Ford V-8 Hp36,Tom Monroe,160,Penguin Putnam Inc,1993-01-19,29.52,2.48,4.12,17,0,0,3,9,5,531656,9780895860361,English,"Personal, Development"
How to Run Your Business by THE BOOK : A Biblical Blueprint to Bless Your Business,"Dave Anderson, John C. Maxwell",272,John Wiley & Sons Inc,2011-06-21,15.88,0.32,4.3,47,1,1,5,16,24,414173,9781118022375,English,"Personal, Development"
Heart of the Enlightened : A Book of Story Meditations,Anthony De Mello,192,Bantam Doubleday Dell Publishing Group Inc,1997-10-03,13.19,1.81,4.44,144,1,1,20,33,89,159124,9780385421287,English,"Personal, Development"
The Book of Star Light : Creative Remembering,"White Eagle, Gaynor Goffe",128,White Eagle Publishing Trust,1999-12-31,10.83,3.67,3.67,6,0,0,3,2,1,421806,9780854871186,English,"Personal, Development"
Serenity Principle,Joseph V Bailey,144,HarperCollins Publishers,1990-10-25,12.36,4.74,4.27,45,1,1,5,16,22,508189,9780062500397,English,"Personal, Development"
Intimacies : A New York Times Top 10 Book of 2021,Katie Kitamura,240,Vintage Publishing,2021-08-05,18.05,0.45,3.68,25056,351,1881,7786,10480,4558,121610,9781787332003,English,"Personal, Development"
"The Little Book of Self-care : 30 practices to soothe the body, mind and soul",Suzy Reading,96,Octopus Publishing Group,2019-06-06,7.52,2.48,4.21,24,1,0,3,9,11,487600,9781783253050,English,"Personal, Development"
Level 2: Marley and Me Book and MP3 Pack,John Grogan,9999,Pearson Education Limited,2016-10-14,10.11,0.58,4.15,175,3,3,26,75,68,401082,9781408263914,English,"Personal, Development"
Lessons of a Turtle : (The Little Book of Life),Sandy Gingras,72,Andrews McMeel Publishing,2009-08-17,8.85,2.15,4.46,135,0,3,20,24,88,145455,9780740778759,English,"Personal, Development"
Harvard Business Review Leadership & Strategy Boxed Set (5 Books),"Harvard Business Review, John P. Kotter, Clayton M. Christensen, Renee A. Mauborgne, W. Chan Kim",1392,Harvard Business Review Press,2016-07-22,101.27,14.72,4,1,0,0,0,1,0,899555,9781633692329,English,"Personal, Development"
Overcoming Hoarding : A Self-Help Guide Using Cognitive Behavioural Techniques,"Satwant Singh, Margaret Hooper, Colin Jones",384,"Little, Brown Book Group",2021-03-23,12.94,3.06,3.8,5,0,0,3,0,2,36749,9781472120052,English,"Personal, Development"
The Little Black Book of Decision Making - Making Complex Decisions with Confidence in a Fast-Moving World,M Nicholas,256,John Wiley and Sons Ltd,2017-08-28,13.76,4.04,3.83,99,3,5,27,35,29,254233,9780857087027,English,"Personal, Development"
The Everything Essential Russian Book : All You Need to Learn Russian in No Time,Julia Stakhnevich,288,Adams Media Corporation,2014-09-11,13.67,0.33,3.89,9,0,0,2,6,1,477303,9781440580826,English,"Personal, Development"
Problem Solving 101 : A simple book for smart people,Ken Watanabe,128,Ebury Publishing,2009-08-06,14.29,1.71,4.13,3281,35,107,554,1274,1311,28486,9780091929664,English,"Personal, Development"
HBR Emotional Intelligence Ultimate Boxed Set (14 Books) (HBR Emotional Intelligence Series),"Harvard Business Review, Daniel  Goleman, Annie  McKee, Bill  George, Herminia  Ibarra",2320,Harvard Business Review Press,2019-12-17,220.22,32.77,4.5,4,0,0,0,2,2,279782,9781633699410,English,"Personal, Development"
The Big Bucket List Book : 133 Experiences of a Lifetime,Gin Sander,256,"Sourcebooks, Inc",2016-02-01,15.97,0.03,3.29,72,3,10,31,19,9,487168,9781492609803,English,"Personal, Development"
"The Pagan Book of Living and Dying : Practical Rituals, Prayers, Blessings, and Meditations on Crossing Over",Starhawk,288,HarperCollins Publishers Inc,2005-06-30,18.72,2.28,4.23,933,7,32,142,307,445,142705,9780062515162,English,"Personal, Development"
The Little Red Book : An Interpretation of the Twelve Steps of the Alcoholics Anonymous Program,Anonymous,160,Martino Fine Books,2010-04-20,9.89,1.91,4.36,11,0,0,1,5,5,487553,9781578988921,English,"Personal, Development"
"Complete Irish Beginner to Intermediate Book and Audio Course : Learn to read, write, speak and understand a new language with Teach Yourself","Diarmuid O Se, Joseph Sheil",416,John Murray Press,2010-10-01,38.76,5.24,3.32,19,2,3,5,5,4,101745,9781444102352,English,"Personal, Development"
First French Reader : A Beginner's Dual-Language Book,Stanley Appelbaum,240,Dover Publications Inc.,2008-04-25,11.60,0.40,3.86,43,2,3,9,14,15,57336,9780486461786,English,"Personal, Development"
Mind in Buddhist Psychology,"Yeshe Gyaltsen, Herbert V. Guenther, Leslie S. Kawamura",164,"Dharma Publishing,U.S.",1987-06-01,15.31,2.69,4.27,15,0,1,1,6,7,484267,9780913546062,English,"Personal, Development"
"The Little Book of Meditation : 10 minutes a day to more relaxation, energy and creativity",Dr Patrizia Collard,96,Octopus Publishing Group,2019-05-07,7.62,1.88,4.06,86,1,6,15,29,35,134757,9781856753982,English,"Personal, Development"
Thought Vibration or the Law of Attraction in the Thought World & Your Invisible Power By William Walker Atkinson and Genevieve Behrend - 2 Bestsellers in 1 Book,"William Walker Atkinson, Genevieve Behrend",144,www.bnpublishing.com,2006-04-30,11.11,3.09,4.05,40,1,1,9,13,16,99012,9789569569449,English,"Personal, Development"
Little Book of Kitchen Table Wisdom : Stories That Heal,Rachel Naomi Remen,96,Penguin Putnam Inc,2007-04-03,10.48,0.52,4.35,4773,30,139,579,1388,2637,113428,9781594482502,English,"Personal, Development"
The Book on Investing in Real Estate with No (and Low) Money Down,Brandon Turner,217,"Biggerpockets Publishing, LLC",2020-06-30,20.70,2.30,4.2,1895,22,61,277,691,844,17369,9781947200975,English,"Personal, Development"
The Little Book of Being : Practices and Guidance for Uncovering Your Natural Awareness,Diana Winston,180,SOUNDS TRUE INC,2019-03-05,16.45,3.05,3.88,334,3,21,83,132,95,132569,9781683642176,English,"Personal, Development"
"3,001 Questions All About Me: Volume 1",Editors of Chartwell Books,204,Book Sales Inc,2020-12-15,10.55,0.45,4,2,0,0,1,0,1,13382,9780785839071,English,"Personal, Development"
Stopping The Pain: A Workbook for Teens Who Cut and Self-Injure,Lawrence E. Shapiro,168,New Harbinger Publications,2008-05-29,15.87,4.63,3.98,129,3,7,23,53,43,50035,9781572246027,English,"Personal, Development"
This Book Will Make You Sleep,"Jessamy Hibberd, Jo Usmar",160,Quercus Publishing,2023-02-28,9.09,2.41,3.46,295,20,34,91,89,61,249731,9781848662872,English,"Personal, Development"
Calm Christmas and a Happy New Year : A little book of festive joy,Beth Kempton,240,"Little, Brown Book Group",2019-10-03,12.78,3.22,4.06,704,3,29,142,279,251,6449,9780349423555,English,"Personal, Development"
A Book of Secrets : Finding comfort in a complex world THE INSTANT SUNDAY TIMES BESTSELLER,Derren Brown,304,Transworld Publishers Ltd,2021-09-02,17.76,0.74,3.78,433,9,30,113,175,106,267570,9781787633063,English,"Personal, Development"
How We Learn : Throw out the rule book and unlock your brain's potential,Benedict Carey,272,Pan Macmillan,2015-07-29,11.14,1.36,3.92,6345,62,268,1537,2741,1737,38533,9781447286349,English,"Personal, Development"
Alchemical Active Imagination : Revised Edition,Marie-Louise Von Franz,160,Shambhala Publications Inc,1997-12-02,18.77,4.23,4.3,210,2,3,31,67,107,112316,9780877735892,English,"Personal, Development"
Impossible to Ignore: Creating Memorable Content to Influence Decisions,Carmen Simon,288,McGraw-Hill Education,2016-05-16,22.58,2.42,3.83,389,9,31,95,136,118,154416,9781259584138,English,"Personal, Development"
"The Book of Knowing : Know How You Think, Change How You Feel",Gwendoline Smith,192,Atlantic Books,2021-01-07,9.19,2.31,4.33,3,0,0,0,2,1,252845,9781838952808,English,"Personal, Development"
The Book of YES : The Ultimate Real Estate Agent Conversation Guide,Dr Kevin Ward,152,Createspace Independent Publishing Platform,2016-01-20,17.44,0.12,4.14,204,4,12,38,47,103,237014,9781523610846,English,"Personal, Development"
Happiness in Your Life - Book One : Karma,Doe Zantamata,120,Createspace,2012-02-07,11.86,0.17,4.32,286,6,12,32,70,166,193774,9781470043988,English,"Personal, Development"
The Book of No : 365 Ways to Say it and Mean it-and Stop People-Pleasing Forever (Updated Edition),"Susan Newman, Cristina Schreil",288,Turner Publishing Company,2017-12-05,17.12,5.88,3.35,57,3,11,19,11,13,427180,9781683366904,English,"Personal, Development"
Do Fly : Find Your Way. Make A Living. Be Your Best Self,Gavin Strange,128,The Do Book Co,2018-05-15,10.01,2.49,3.87,184,2,13,41,79,49,160685,9781907974267,English,"Personal, Development"
The Little Book of Friendship,Lucy Lane,160,Octopus Publishing Group,2017-06-01,7.98,3.02,3.61,31,0,7,6,10,8,26968,9781849538626,English,"Personal, Development"
Emotional Sensitivity and Intensity : How to manage intense emotions as a highly sensitive person - learn more about yourself with this life-changing self help book,Imi Lo,256,John Murray Press,2018-05-29,13.05,2.95,4.33,273,7,8,34,62,162,10694,9781473656031,English,"Personal, Development"
The Sorrows of Work,The School of Life,80,The School of Life Press,2019-02-05,11.76,0.74,3.92,322,4,16,84,116,102,247408,9780995753518,English,"Personal, Development"
"The Little Book of Yes : How to win friends, boost your confidence and persuade others","Noah Goldstein, Steve Martin, Professor Robert B. Cialdini",136,Profile Books Ltd,2018-08-31,7.73,1.77,3.72,220,2,19,65,86,48,29776,9781788160568,English,"Personal, Development"
I Know this to be True: Bryan Stevenson,Chronicle Books,80,Chronicle Books,2020-06-22,11.86,3.64,4.43,80,0,3,8,21,48,751813,9781797202730,English,"Personal, Development"
The Everything Essential German Book : All You Need to Learn German in No Time!,Edward Swick,256,Adams Media Corporation,2013-08-18,13.07,0.93,3.97,32,0,2,8,11,11,148265,9781440567575,English,"Personal, Development"
The Times Ultimate Killer Su Doku Book 10 : 200 Challenging Puzzles from the Times,The Times Mind Games,288,HarperCollins Publishers,2018-05-01,10.27,0.23,5,1,0,0,0,0,1,65197,9780008241193,English,"Personal, Development"
I Know This to Be True: Rene Redzepi,"Chronicle Books, Geoff Blackwell, Ruth Hobday",80,CHRONICLE BOOKS,2020-11-10,12.00,3.16,4,9,0,0,2,5,2,29137,9781797200200,English,"Personal, Development"
Phantoms in the Brain : Human Nature and the Architecture of the Mind,"V. S. Ramachandran, Sandra Blakeslee, Dr. Oliver Sacks",352,HarperCollins Publishers,1999-05-06,12.86,1.14,4.26,18812,286,586,2455,6068,9417,39803,9781857028959,English,"Personal, Development"
Overcoming Insomnia 2nd Edition : A self-help guide using cognitive behavioural techniques,"Colin A. Espie, Richard Pryal, Stephen Perring",400,"Little, Brown Book Group",2022-03-01,13.12,3.88,4.5,6,0,0,1,1,4,44818,9781472141415,English,"Personal, Development"
The Book About Getting Older : The essential comforting guide to ageing with wise advice for the highs and lows,Lucy Pollock,400,Penguin Books Ltd,2022-10-01,12.40,0.10,4.38,159,0,3,16,57,83,13025,9781405944434,English,"Personal, Development"
This Book Will Make You Confident,"Jessamy Hibberd, Jo Usmar",160,Quercus Publishing,2023-02-28,9.25,4.75,3.72,166,1,14,56,54,41,315877,9781848662858,English,"Personal, Development"
Buddhist Art Coloring Book 1 : Auspicious Symbols and Mythical Motifs from the Tibetan Tradition,Robert Beer,112,Shambhala Publications Inc,2016-01-06,14.53,2.47,4.22,9,0,1,0,4,4,213098,9781611803518,English,"Personal, Development"
The Worry Workbook for Kids : Helping Children to Overcome Anxiety and the Fear of Uncertainty,"Muniya S. Khanna, PhD, Deborah Roth Ledley, Tamar E. Chansky",136,New Harbinger Publications,2018-07-26,14.20,1.80,4,14,0,2,2,4,6,138393,9781626259638,English,"Personal, Development"
Can Love Last? : The Fate of Romance over Time,Stephen A. Mitchell,224,WW Norton & Co,2003-03-05,16.03,0.37,3.97,457,5,26,104,164,158,59356,9780393323733,English,"Personal, Development"
Rumi's Little Book of the Heart,Maryam Mafi,144,Hampton Roads Publishing Co,2016-06-01,11.75,2.25,4.08,202,3,10,34,75,80,151298,9781571747426,English,"Personal, Development"
"Mum, Tell Me : A Give & Get Back Book",Elma van Vliet,160,Penguin Books Ltd,2019-03-07,21.63,0.37,5,11,0,0,0,0,11,61854,9780241367223,English,"Personal, Development"
The Book of Moods : How I Turned My Worst Emotions Into My Best Life,Lauren Martin,256,John Murray Press,2021-10-28,9.83,3.67,3.84,2762,63,214,689,943,853,166695,9781529357035,English,"Personal, Development"
Rumi The Book Of Love : Poems of Ecstasy and Longing,Coleman Barks,240,HarperCollins Publishers Inc,2003-01-07,23.15,1.35,4.3,4231,64,119,556,1250,2242,146795,9780060523169,English,"Personal, Development"
The Ladybird Book of the Ex,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2018-06-01,9.31,6.19,3.55,65,2,8,17,28,10,55814,9780718188665,English,"Personal, Development"
Alphonse Mucha (Art Colouring Book) : Make Your Own Art Masterpiece,"Daisy Seal, David Jones",96,Flame Tree Publishing,2016-09-25,16.77,1.23,4.75,4,0,0,0,1,3,28809,9781786640468,English,"Personal, Development"
A Million Little Pieces,James Frey,448,Random House USA Inc,2005-09-30,17.24,1.26,3.67,243063,11552,22737,63408,81669,63697,60130,9780307276902,English,"Personal, Development"
The Jungle Book,"Rudyard Kipling, Shahar Kober",48,Usborne Publishing Ltd,2017-09-14,8.44,0.56,4,4,0,1,0,1,2,43321,9781474925495,English,"Personal, Development"
"The Book of Healing Affirmations : Words to improve your life, one day at a time",Abby Wynne,272,Gill,2019-01-18,17.10,0.40,5,2,0,0,0,0,2,141975,9780717183548,English,"Personal, Development"
Payoff : The Hidden Logic That Shapes Our Motivations,Dr Dan Ariely,128,Simon & Schuster/ Ted,2016-11-15,16.02,1.48,3.71,4784,49,329,1484,2037,885,94901,9781501120046,English,"Personal, Development"
A Ladybird First Grown-Up Picture Book,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2018-06-01,9.31,5.69,3.32,22,2,2,7,9,2,201934,9780718188849,English,"Personal, Development"
The Little Red Book For Women,Anonymous,156,Hazelden Information & Educational Services,2004-02-02,15.71,3.29,4.32,53,1,2,11,4,35,274029,9781592850822,English,"Personal, Development"
Free from OCD,Timothy A. Sisemore,144,New Harbinger Publications,2010-08-12,20.36,1.64,3.91,22,2,1,2,9,8,115378,9781572248489,English,"Personal, Development"
Summary and Analysis of Grit: The Power of Passion and Perseverance : Based on the Book by Angela Duckworth,Worth Books,60,OPEN ROAD MEDIA,2017-05-16,9.87,1.12,4.13,15,0,0,4,5,6,336602,9781504046763,English,"Personal, Development"
The Little Red Book,Anonymous,160,Hazelden Information & Educational Services,1996-07-01,10.59,2.91,4.36,393,8,9,49,96,231,259127,9780894869853,English,"Personal, Development"
Pocket The Queen Wisdom : Inspirational Quotes and Wise Words From an Iconic Monarch,Hardie Grant Books,96,Hardie Grant Books (UK),2022-05-26,12.05,0.45,3.92,25,2,1,4,8,10,290061,9781784885687,English,"Personal, Development"
The Little Book of Veganism : Tips and Advice on Living the Good Life as a Compassionate Vegan,Elanor Clarke,96,Octopus Publishing Group,2016-09-28,7.04,1.96,3.75,167,4,15,47,54,47,270336,9781849537599,English,"Personal, Development"
This Book Will Make You Feel Less Sh*t,,160,Octopus Publishing Group,2017-11-09,8.36,0.64,3.8,5,0,0,3,0,2,28986,9781786852182,English,"Personal, Development"
What is Psychotherapy?,The School of Life,144,The School of Life Press,2019-04-04,12.09,0.41,4.04,226,2,12,50,73,89,189192,9781999747176,English,"Personal, Development"
"Overcoming Traumatic Stress, 2nd Edition : A Self-Help Guide Using Cognitive Behavioural Techniques",Claudia Herbert,544,"Little, Brown Book Group",2018-12-04,16.36,1.14,3.79,63,2,7,11,25,18,182163,9781472136138,English,"Personal, Development"
"A Little Book of Japanese Contentments : Ikigai, Forest Bathing, Wabi-Sabi, and More (Japanese Books, Mindfulness Books, Books about Culture, Spiritual Books)","Erin Niimi Longhurst, Ryo Takemasa",288,CHRONICLE BOOKS,2018-08-21,17.49,0.51,3.93,524,4,23,140,197,160,308605,9781452174136,English,"Personal, Development"
Secrets of the Mystic Grove Deck & Book Set,"Mary, Alayne Thomas, Arwen Lynch",44,U.S. Games,2017-12-15,19.42,5.08,4,3,0,0,1,1,1,37745,9781572818385,English,"Personal, Development"
Shadow Work Book 1 : Understanding and Making Peace With Your Darker Side,Kelly Wallace,76,Intuitive Living Publishing,2021-01-14,9.78,1.32,4.71,7,0,0,1,0,6,223201,9781393116707,English,"Personal, Development"
Woman'S Book of Meditation : Discovering the Power of a Peaceful Mind,Hari Kaur Khalsa,240,"Avery Publishing Group Inc.,U.S.",2006-09-07,16.78,0.22,3.93,68,2,2,16,27,21,295761,9781583332535,English,"Personal, Development"
The Times Codeword 3 : 150 Cracking Logic Puzzles,The Times Mind Games,192,HarperCollins Publishers,2011-07-21,9.25,1.75,5,2,0,0,0,0,2,148800,9780007437962,English,"Personal, Development"
"The Little Book of Mindfulness : Tips, Techniques and Quotes for a More Centred, Balanced You",Gilly Pickup,160,Octopus Publishing Group,2019-07-11,8.05,0.95,3.82,76,2,5,17,33,19,29326,9781786859679,English,"Personal, Development"
"The Complete Book of Fun Maths - 250 Confidence- Boosting Tricks, Tests and Puzzles",P Carter,184,John Wiley & Sons Inc,2004-05-01,9.01,1.29,3.75,8,0,2,2,0,4,240357,9780470870914,English,"Personal, Development"
I Know This to Be True: Rene Redzepi,"Chronicle Books, Geoff Blackwell, Ruth Hobday",80,CHRONICLE BOOKS,2020-11-10,12.00,3.16,4,9,0,0,2,5,2,29137,9781797200200,English,"Personal, Development"
Why We Hate Cheap Things,The School of Life,80,The School of Life Press,2019-06-04,11.69,0.81,3.58,301,6,28,109,102,56,236556,9780995573635,English,"Personal, Development"
The Little Book of Self-Care for Libra : Simple Ways to Refresh and Restore-According to the Stars,Constance Stellas,160,Adams Media Corporation,2019-01-10,11.54,2.96,3.65,96,1,11,26,41,17,311991,9781507209769,English,"Personal, Development"
"You Mean I'm Not Lazy, Stupid or Crazy?! : The Classic Self-help Book for Adults with Attention Deficit Disorder",Kate Kelly,464,Simon & Schuster Ltd,2006-05-15,19.25,1.75,3.95,2365,44,152,504,835,830,53433,9780743264488,English,"Personal, Development"
