title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"The Dalai Lama's Big Book of Happiness : How to Live in Freedom, Compassion, and Love","Dalai Lama, Renuka Singh",288,Hampton Roads Publishing Company,2016-03-01,17.24,0.26,3.85,178,8,16,36,52,66,1361143,9781571747396,English,Religion
Inspirational Leadership : Timeless Lessons for Leaders from Shakespeare's Henry V,Richard Olivier,256,John Murray Press,2013-10-07,13.13,2.87,4,4,0,0,1,2,1,497168,9781857886030,English,Religion
"The First Book of Moses, Called Genesis",Steven Rose,144,Canongate Books,2011-03-24,5.77,2.53,4.33,1964,69,92,234,293,1276,1247585,9780862417895,English,Religion
The Art of The Saint John's Bible : A Reader's Guide to Wisdom Books and Prophets,Susan Sink,128,Liturgical Press,2008-09-15,12.15,3.85,4.62,13,0,0,0,5,8,1258730,9780814690635,English,Religion
"Medleys for Blended Worship, Book 2 : 10 Contemporary Arrangements of Praise Songs with Hymns",Carol Tornquist,40,"Alfred Publishing Co Inc.,U.S.",2011-03-01,12.19,2.81,3,1,0,0,1,0,0,1251677,9780739069950,English,Religion
The Preacher's Commentary - Vol. 29: Romans,Stuart Briscoe,320,Thomas Nelson Publishers,2003-07-24,20.81,2.39,4.4,5,0,0,0,3,2,1332524,9780785248040,English,Religion
The Preacher's Commentary - Vol. 27: John,Roger Fredrikson,296,Thomas Nelson Publishers,2003-07-24,18.16,5.44,4.17,6,0,0,2,1,3,1255037,9780785248026,English,Religion
Reading the Book of the Twelve Minor Prophets,David Firth,232,Faithlife Corporation,2022-12-09,27.79,1.61,4,1,0,0,0,1,0,1207506,9781683596561,English,Religion
Zen Life : An Open-At-Random Book of Guidance,Daniel Levin,240,St. Lynn's Press,2009-11-12,14.21,3.79,4.21,33,2,0,2,14,15,562676,9780980028874,English,Religion
Sweeter Than Chocolate! Sweet Words and Real Solutions from God's Book : An Inductive Study of Psalm 119,"Pam Gillaspie, Dave Gillaspie",140,Precept Minstries International,2009-03-29,22.81,0.69,4.16,19,1,1,0,9,8,955007,9781934884799,English,Religion
My People's Prayer Book Vol 5 : Birkhot Hashachar (Morning Blessings),Rabbi Lawrence A. Hoffman,240,Jewish Lights Publishing,2002-07-25,30.20,0.79,4.1,10,0,1,1,4,4,1376120,9781879045835,English,Religion
Children's Books that Nurture the Spirit : Choosing and Using the Best,Louise Margaret Granahan,256,Northstone Publishing Inc,2003-05-01,25.29,6.71,3,1,0,0,1,0,0,9781896836515,9781896836515,English,Religion
More Lost Books of the Bible : Pistis Sophia,G R S Mead,396,Apocryphile Press,2006-10-15,32.91,5.29,4.17,225,6,11,34,61,113,9781955821193,9781955821193,English,Religion
"The Books of Samuel, Volume 2 : The Sovereignty of God Illustrated in the Life of David",Cyril J Barber,432,Wipf & Stock Publishers,2003-10-07,41.80,4.50,4,2,0,0,1,0,1,9781592443888,9781592443888,English,Religion
The Sixth and Seventh Books of Moses,Edmund Kelly,360,Lulu.com,2019-08-23,29.10,3.20,5,2,0,0,0,0,2,2927746,9780244212353,English,Religion
The Ancient Egyptian Books of the Afterlife,"Erik Hornung, David Lorton",216,Cornell University Press,1999-06-08,94.63,22.07,4.11,84,2,1,14,36,31,9780801435157,9780801435157,English,Religion
The Forgotten Books of Eden,"Paul Laune, Rutherford Platt, Jr, J Alden Brett",288,Echo Point Books & Media,2018-11-16,20.63,2.27,3.99,96,4,5,22,22,43,9781635617320,9781635617320,English,Religion
How and Why Books Matter : Essays on the Social Function of Iconic Texts,James Watts,230,Equinox Publishing Ltd,2020-03-30,98.33,42.57,5,1,0,0,0,0,1,9781781797679,9781781797679,English,Religion
The Sacred Books Of The East : The Saddharma-Pundarika or The Lotus Of The True Law,Friedrich Max Muller,508,Read Books,2008-11-30,42.16,13.94,4,6,0,0,0,6,0,9781443739467,9781443739467,English,Religion
"The Sacred Books Of The East : Vedic Hymns - Hymns To The Maruts, Rudra, Vayu, And Vata",Friedrich Max Muller,680,Read Books,2006-02-28,38.94,10.86,4,1,0,0,0,1,0,9781846644948,9781846644948,English,Religion
"The Sacred Books Of The East : Vedic Hymns - Hymns To The Maruts, Rudra, Vayu, And Vata",Friedrich Max Müller,684,Read Books,2008-11-30,46.41,5.39,4,1,0,0,0,1,0,9781443739443,9781443739443,English,Religion
More Lost Books of the Bible : The Secrets of Enoch & The Apocalypse of Baruch,R H Charles,408,Apocryphile Press,2006-10-15,30.89,6.31,3.92,13,2,0,0,6,5,9781955821216,9781955821216,English,Religion
The 6th and 7th Books of Moses,Reverend Paul Tice,188,Book Tree,1999-11-19,26.43,3.77,3.98,145,9,15,21,25,75,9781585095087,9781585095087,English,Religion
The Sacred Books Of The East : The Saddharma-Pundarika or The Lotus Of The True Law,Friedrich Max Muller,504,Read Books,2006-02-28,32.76,11.64,4,6,0,0,0,6,0,9781846644962,9781846644962,English,Religion
The Strangest Books in the Bible,Jerry Gladson,164,Xlibris,2010-07-15,32.71,2.49,5,1,0,0,0,0,1,9781453534946,9781453534946,English,Religion
A Textbook of Theosophy (Aziloth Books),Charles Webster Leadbeater,90,Aziloth Books,2017-01-07,9.66,1.24,3.61,170,11,18,46,46,49,3787539,9781911405252,English,Religion
Juvencus' Four Books of the Gospels : Evangeliorum Libri Quattuor,Scott Mcgill,308,Taylor & Francis Ltd,2017-12-31,104.79,25.71,4,3,0,0,1,1,1,2984938,9780415635837,English,Religion
The Lost Books of the Bible,"Jeremiah Jones, William Wake, William Hone",386,Digireads.com,2017-12-18,17.59,2.01,3.93,786,12,46,203,250,275,9781420956610,9781420956610,English,Religion
The Strangest Books in the Bible,Jerry Gladson,164,Xlibris,2010-07-15,19.75,0.35,5,1,0,0,0,0,1,9781453534939,9781453534939,English,Religion
Reading the Two Books of God,Thomas W Mann,320,Cascade Books,2022-09-29,36.85,2.25,5,1,0,0,0,0,1,9781666719857,9781666719857,English,Religion
More Lost Books of the Bible : The Secrets of Enoch & the Apocalypse of Baruch,R H Charles,408,Apocryphile Press,2006-10-01,33.32,1.98,3.92,13,2,0,0,6,5,9781947826236,9781947826236,English,Religion
Books 4-6 : The New Rulebook & Pete Zendel Christian Suspense Series,Joy Ohagwu,732,Divine Breakthrough Infinity,2017-07-05,47.53,2.47,4.55,62,0,1,6,13,42,9798201041212,9798201041212,English,Religion
English Medieval Books : The Reading Abbey Collections from Foundation to Dispersal,Alan Coates,236,Oxford University Press,1999-04-22,214.40,43.10,5,1,0,0,0,0,1,2903201,9780198207566,English,Religion
More Lost Books of the Bible : The Book of Jasher,Anonymous,272,Apocryphile Press,2006-10-01,31.17,2.43,4.3,554,11,19,77,135,312,9781955821209,9781955821209,English,Religion
The Rare Books of Freemasonry,Lionel Vibert,54,Read Books,2019-05-02,11.19,2.31,3,1,0,0,1,0,0,9781528712835,9781528712835,English,Religion
"British Books in Biblical Style : Early, Alfredian and After the Conquest",D. R. Howlett,720,Four Courts Press Ltd,1997-05-01,86.20,8.80,5,1,0,0,0,0,1,9781851821822,9781851821822,English,Religion
More Lost Books of the Bible : The Book of Jasher,Anonymous,272,Apocryphile Press,2006-10-01,31.17,2.43,4.3,554,11,19,77,135,312,9781955821209,9781955821209,English,Religion
Readings in the Books of the Apocrypha,Wilbert M Van Dyk,114,Westbow Press,2014-11-21,11.51,3.69,5,1,0,0,0,0,1,9781490858630,9781490858630,English,Religion
Books 7-9 : The New Rulebook & Pete Zendel Christian Fiction Series,Joy Ohagwu,710,Divine Breakthrough Infinity,2017-07-05,47.53,2.37,4.49,72,2,1,5,16,48,9798201355883,9798201355883,English,Religion
"The Uncanonical Jewish Books : A Short Introduction to the Apocrypha and Other Jewish Writings, 200 B.C.-100 A.D",William John Ferrar,118,Nabu Press,2010-08-08,19.62,2.37,4,1,0,0,0,1,0,9781177048088,9781177048088,English,Religion
"Sacred Books of the East : Comprising Vedic Hymns, Zend-Avesta, Dhamapada, Upanishads, the Koran, and the Life of Buddha",Epiphanius Wilson,480,Cosimo Classics,2007-04-30,35.57,0.33,3.69,250,11,23,71,73,72,3605290,9781602063235,English,Religion
Reading the Two Books of God,Thomas W Mann,320,Cascade Books,2022-09-29,36.85,2.25,5,1,0,0,0,0,1,9781666719857,9781666719857,English,Religion
50 Books for Life : A Concise Guide to Catholic Literature,Roy Peachey,134,Angelico Press/Second Spring,2019-06-24,29.34,0.86,5,1,0,0,0,0,1,9781621384694,9781621384694,English,Religion
Iconic Books and Texts,James W. Watts,446,Equinox Publishing Ltd,2013-05-16,101.49,11.81,4,2,0,0,0,2,0,3730070,9781845539856,English,Religion
James: Genuine faith : Six studies for individuals or groups,Sam Allberry,80,The Good Book Company,2016-01-19,8.58,1.42,3.9,10,0,2,1,3,4,825004,9781910307816,English,Religion
The Uncannonical Jewish Books,William John Ferrar,112,Wipf & Stock Publishers,2021-10-26,28.93,6.37,4,1,0,0,0,1,0,9781666791051,9781666791051,English,Religion
Platforms and Prayer Books : Theological and Liturgical Perspectives on Reform Judaism,"Dana Evan Kaplan, Ellen Umansky, Judith Z. Abrams, Yaakov Ariel, S Daniel Breslauer, Herbert Bronstein, Jerome A. Chanes, Eric L. Friedland, Peter J. Haas, Richard Hirsh",336,ROWMAN & LITTLEFIELD,2002-06-03,124.47,22.53,3,2,1,0,0,0,1,9780742515475,9780742515475,English,Religion
The Uncanonical Jewish Books : A Short Introduction to the Apocrypha and Other Jewish Writings 200 B.C.-100 A.D,William John Ferrar,116,Franklin Classics Trade Press,2018-10-27,17.10,2.85,4,1,0,0,0,1,0,9780344336201,9780344336201,English,Religion
"Our Sixty-Six Sacred Books : How They Came to Us, and What They Are - Scholar's Choice Edition",Edwin Wilbur Rice,156,Scholar's Choice,2015-02-18,21.57,2.42,4,1,0,0,0,1,0,9781296232337,9781296232337,English,Religion
The Love of Books : The Philobiblon of Richard de Bury,"Richard De Bury, E C Thomas",132,Cosimo Classics,2006-06-30,15.26,2.24,3.72,110,3,11,30,36,30,9781596054219,9781596054219,English,Religion
"Our Sixty-Six Sacred Books : How They Came to Us, and What They Are - Scholar's Choice Edition",Edwin Wilbur Rice,156,Scholar's Choice,2015-02-18,21.57,2.42,4,1,0,0,0,1,0,9781296232337,9781296232337,English,Religion
The Uncanonical Jewish Books : A Short Introduction to the Apocrypha and Other Jewish Writings 200 B.C.-100 A.D,William John Ferrar,116,Franklin Classics Trade Press,2018-10-27,17.10,2.85,4,1,0,0,0,1,0,9780344336201,9780344336201,English,Religion
The Sabbath as Rest and Hope for the People of God,"Guy Prentiss Waters, Dane C. Ortlund, Miles V. Van Pelt",160,Crossway Books,2022-10-25,11.95,4.55,4.38,8,0,0,0,5,3,613544,9781433573545,English,Religion
The Red Book : The Life Blood of Children's Ministry,Mark Harper,174,Bush Publishing,2017-01-16,14.29,0.81,4.22,32,1,2,5,5,19,1489957,9781944566197,English,Religion
The Book of Jasher,J H Parry,276,Cosimo Classics,2005-12-31,21.85,0.95,4.3,554,11,19,77,135,312,1465839,9781596054455,English,Religion
The Preacher's Commentary - Vol. 24: Matthew,Myron Augsburger,320,Thomas Nelson Publishers,2004-02-12,21.15,2.65,3.91,11,0,0,3,6,2,1336437,9780785247999,English,Religion
Your Money or Your Life - Economy & Religion in The Middle Ages,Jacques Le Goff,120,Zone Books,1990-11-04,18.99,1.00,3.8,288,6,16,79,117,70,1062237,9780942299151,English,Religion
"The Revelations of St. Birgitta of Sweden, Volume II : Liber Caelestis, Books IV-V","Denis Searby, Bridget Morris",360,Oxford University Press Inc,2008-12-04,97.20,14.30,4,4,0,0,2,0,2,1312220,9780195166262,English,Religion
Zen Poems of China and Japan : The Crane's Bill,"Lucien Stryk, Takashi Ikemoto",208,Grove Press / Atlantic Monthly Press,1994-03-03,12.01,2.99,4.05,63,0,3,13,25,22,899407,9780802130198,English,Religion
The Book of Job,John Gray,532,Sheffield Phoenix Press,2010-11-30,97.42,44.68,3.25,4,0,1,1,2,0,1484488,9781905048021,English,Religion
The Call to the Heights : Guidance on the Pathway to Self-Illumination,Geoffrey Hodson,220,"Theosophical Publishing House,U.S.",1987-01-01,14.32,0.68,4.67,3,0,0,0,1,2,899829,9780835604772,English,Religion
The Book of Womanhood,"Amy F Davis Abdallah, Lisa Graham Mcminn",222,Cascade Books,2015-10-20,23.90,3.40,4.11,19,0,0,6,5,8,1578367,9781498221344,English,Religion
How and Why Books Matter : Essays on the Social Function of Iconic Texts,James Watts,230,Equinox Publishing Ltd,2020-03-30,98.33,42.57,5,1,0,0,0,0,1,9781781797679,9781781797679,English,Religion
The Forgotten Books of Eden,"Paul Laune, Rutherford Platt, Jr, J Alden Brett",288,Echo Point Books & Media,2018-11-16,20.63,2.27,3.99,96,4,5,22,22,43,9781635617320,9781635617320,English,Religion
More Lost Books of the Bible : The Secrets of Enoch & The Apocalypse of Baruch,R H Charles,408,Apocryphile Press,2006-10-15,30.89,6.31,3.92,13,2,0,0,6,5,9781955821216,9781955821216,English,Religion
The 6th and 7th Books of Moses,Reverend Paul Tice,188,Book Tree,1999-11-19,26.43,3.77,3.98,145,9,15,21,25,75,9781585095087,9781585095087,English,Religion
At the Scent of Water : The Ground of Hope in the Book of Job,J.Gerald Janzen,137,William B Eerdmans Publishing Co,2009-08-01,13.75,7.65,4.07,27,0,2,7,5,13,561557,9780802848291,English,Religion
The Book of the Year : A Brief History of Our Seasonal Holidays,Anthony F. Aveni,224,Oxford University Press Inc,2004-04-22,19.94,23.56,3.37,46,0,7,20,14,5,1412565,9780195171549,English,Religion
The Book of Romans,"Gib Martin, Larry Richards",320,Thomas Nelson Publishers,2007-03-20,20.91,0.19,4.05,20,1,2,1,7,9,1447457,9781418509927,English,Religion
The Book of Tea,Kakuzo Okakura,80,"Serenity Publishers, LLC",2008-12-26,8.74,0.96,3.86,13112,248,854,3297,4796,3917,1467848,9781604506068,English,Religion
64. St. Irenaeus of Lyons : Against the Heresies (Book 3),"Dominic J. Unger, Irenaeus M. C Steenberg",256,"Paulist Press International,U.S.",2012-03-01,33.38,0.58,4.35,51,0,2,7,13,29,522868,9780809105892,English,Religion
The Book of Bushido : The Complete Guide to Real Samurai Chivalry,Antony Cummins,496,Watkins Media Limited,2022-02-08,28.20,8.30,4.17,6,0,0,1,3,2,1475632,9781786786050,English,Religion
The Book of the Twelve,"Beth M Stovell, David J Fuller",204,Cascade Books,2022-06-21,24.04,3.16,3,1,0,0,1,0,0,1370140,9781725262980,English,Religion
The Bedside Book : Daily Readings and Prayers for Testing Times,David Short,80,Christian Focus Publications Ltd,2017-10-06,7.55,1.45,5,1,0,0,0,0,1,1595979,9781781919644,English,Religion
The Book of Job : A New Translation with in-Depth Commentary,Robert D. Sacks,328,Green Lion Press,2016-10-07,26.83,5.17,4.75,8,0,0,0,2,6,1481871,9781888009507,English,Religion
Life in the Psalms : Contemporary Meaning in Ancient Texts: The Mowbray Lent Book 2016,(The Revd Canon) Patrick Woodhouse,288,Bloomsbury Publishing PLC,2016-02-12,17.21,1.79,3.5,4,0,0,2,2,0,453972,9781472923141,English,Religion
"Calvin's New Testament Commentaries: The Epistles of Paul the Apostle to the Galatians, Ephesians, Philippians, and Colossians Vol 11","John Calvin, T H L Parker, David W.; Torrance Torrance",375,William B Eerdmans Publishing Co,1996-05-02,35.29,2.61,4.25,12,0,0,0,9,3,66573,9780802808110,English,Religion
All-American Christmas,"Sean Duffy, Rachel Campos-duffy",272,HarperCollins Publishers Inc,2021-11-16,33.37,0.63,4.28,482,10,10,79,121,262,958633,9780063046641,English,Religion
Sachiko : A Novel,"Shusaku Endo, Van Gessel",432,Columbia University Press,2020-08-18,26.44,0.56,4.11,65,1,4,8,26,26,923237,9780231197311,English,Religion
Pagan Portals - Blodeuwedd : Welsh Goddess of Seasonal Sovereignty,Jhenah Telyndru,136,John Hunt Publishing,2021-08-01,10.40,2.10,4.59,27,0,0,1,9,17,947201,9781785352126,English,Religion
The Screwtape Letters Study Guide : A Bible Study on the C.S. Lewis Book The Screwtape Letters,Alan Vermilye,130,Brown Chair Books,2015-07-01,20.91,1.89,4.34,151,2,1,23,42,83,437736,9780997841725,English,Religion
The Priority of Love : Christian Charity and Social Justice,Timothy P. Jackson,256,Princeton University Press,2009-11-29,30.95,1.05,3.58,12,0,1,4,6,1,965391,9780691144283,English,Religion
"Parents, Children and the Facts of Life",REV Fr Henry V Sattler,260,TAN Books,1994-08-01,14.30,1.10,5,3,0,0,0,0,3,1260747,9780895554895,English,Religion
Lay Ecclesial Ministry : Pathways Toward the Future,"Seton Hall University, Regina Bechtle, Michael J. Brough, Juliana Casey, Sharon A. Euart, Richard R. Gaillardetz, Edward P. Hahnenberg, Amy Hoey, William H. Johnston",242,Rowman & Littlefield,2010-09-01,42.29,11.11,4.75,4,0,0,0,1,3,976380,9781442201859,English,Religion
Reading the Book of the Twelve Minor Prophets,David Firth,232,Faithlife Corporation,2022-12-09,27.79,1.61,4,1,0,0,0,1,0,1207506,9781683596561,English,Religion
"The Dalai Lama's Big Book of Happiness : How to Live in Freedom, Compassion, and Love","Dalai Lama, Renuka Singh",288,Hampton Roads Publishing Company,2016-03-01,17.24,0.26,3.85,178,8,16,36,52,66,1361143,9781571747396,English,Religion
The Call to the Heights : Guidance on the Pathway to Self-Illumination,Geoffrey Hodson,220,"Theosophical Publishing House,U.S.",1987-01-01,14.32,0.68,4.67,3,0,0,0,1,2,899829,9780835604772,English,Religion
"The Liturgical Year : Advent, Christmas, Epiphany (vol. 1)","Adrien Nocent, OSB, Paul Turner",302,Liturgical Press,2013-09-15,32.25,7.55,4.5,4,0,0,1,0,3,50135,9780814635698,English,Religion
Sacraments : Engaging the Fundamental Theology of Louis-Marie Chauvet,"Philippe Bordeyne, Bruce T. Morrill",272,"Pueblo Publishing Co ,U.S.",2008-12-30,32.70,2.40,2.5,2,0,1,1,0,0,1059923,9780814662182,English,Religion
Wrestling with God : Prayer that Never Gives Up,Greg Laurie,96,Multnomah Press,2006-06-01,9.83,2.47,4.45,31,0,2,1,9,19,1074094,9781590528945,English,Religion
The Preacher's Commentary - Vol. 13: Psalms 1-72,Don Williams,528,Thomas Nelson Publishers,2012-01-11,24.76,3.74,4,4,0,0,1,2,1,1181409,9780785247876,English,Religion
"British Books in Biblical Style : Early, Alfredian and After the Conquest",D. R. Howlett,720,Four Courts Press Ltd,1997-05-01,86.20,8.80,5,1,0,0,0,0,1,9781851821822,9781851821822,English,Religion
"Collected Writings of H. P. Blavatsky, Vol. 15 : Cumulative Index",H. P. Blavatsky,633,"Theosophical Publishing House,U.S.",1991-05-01,27.74,4.26,3,1,0,0,1,0,0,67865,9780835602372,English,Religion
The Uncannonical Jewish Books,William John Ferrar,112,Wipf & Stock Publishers,2021-10-26,28.93,6.37,4,1,0,0,0,1,0,9781666791051,9781666791051,English,Religion
The Saga of the Aryan Race Vol 3-5,Porus Homi Havewala,258,Arktos Media,2012-06-06,24.39,5.11,5,2,0,0,0,0,2,1029293,9781907166280,English,Religion
The Question and Answer Catholic Catechism,John Hardon,336,Bantam Doubleday Dell Publishing Group Inc,1982-09-01,17.93,1.07,3.92,13,0,2,2,4,5,833180,9780385136648,English,Religion
Original Sin and the Fall - Five Views,"J. B. Stump, Chad Meister",200,IVP ACADEMIC,2020-06-30,17.64,8.36,3.88,17,0,2,3,7,5,787400,9780830852871,English,Religion
"The Cause of Corruption of the Traditional Text, Vol. II",Dean John William Burgon,364,"Old Paths Publications, Inc",2008-02-28,30.39,1.11,4.5,2,0,0,0,1,1,1215024,9781888328035,English,Religion
